Date/Time,roomTemp (deg C),evapTemp (deg C),defroStat,compStat,evapStat
15-05-2024 20:00,-9.1,-29.7,OFF,ON,ON
15-05-2024 20:29,-12.6,-32.1,OFF,ON,ON
15-05-2024 20:58,-15.7,-34.4,OFF,ON,ON
15-05-2024 21:27,-16.9,-35.3,OFF,ON,ON
15-05-2024 21:56,-17.3,-35.8,OFF,ON,ON
15-05-2024 22:05,-17.5,-35.9,ON,OFF,OFF
15-05-2024 22:25,-6.5,-8.6,OFF,OFF,OFF
15-05-2024 22:28,-4.1,-8.7,OFF,OFF,ON
15-05-2024 22:30,-9.4,-17.5,OFF,ON,ON
15-05-2024 22:59,-14.9,-33.7,OFF,ON,ON
15-05-2024 23:28,-16.7,-35.2,OFF,ON,ON
15-05-2024 23:57,-17.4,-35.9,OFF,ON,ON
16-05-2024 00:26,-17.6,-35.9,OFF,ON,ON
16-05-2024 00:55,-17.1,-36.1,OFF,ON,ON
16-05-2024 01:04,-17.5,-36.1,ON,OFF,OFF
16-05-2024 01:24,-0.3,-8.6,OFF,OFF,OFF
16-05-2024 01:27,-0.3,-8.8,OFF,OFF,ON
16-05-2024 01:29,-5.5,-14.8,OFF,ON,ON
16-05-2024 01:58,-14.8,-32.8,OFF,ON,ON
16-05-2024 02:27,-18.2,-35.3,OFF,ON,ON
16-05-2024 02:56,-19.4,-36.2,OFF,ON,ON
16-05-2024 03:25,-18.2,-35,OFF,ON,ON
16-05-2024 03:54,-19.5,-36.3,OFF,ON,ON
16-05-2024 04:03,-17.4,-35.5,ON,OFF,OFF
16-05-2024 04:23,8.2,-8.6,OFF,OFF,OFF
16-05-2024 04:28,-2.5,-12.4,OFF,ON,ON
16-05-2024 04:57,-12.9,-32.2,OFF,ON,ON
16-05-2024 05:26,-13,-33.5,OFF,ON,ON
16-05-2024 05:55,-12.5,-34.4,OFF,ON,ON
16-05-2024 06:24,-9.7,-33.7,OFF,ON,ON
16-05-2024 06:53,-4.7,-32.9,OFF,ON,ON
16-05-2024 07:22,12.3,-8.9,ON,OFF,OFF
16-05-2024 07:25,14.8,-8.9,OFF,OFF,ON
16-05-2024 07:27,5,-10.1,OFF,ON,ON
16-05-2024 07:56,-10.3,-30,OFF,ON,ON
16-05-2024 08:25,-14.9,-33.2,OFF,ON,ON
16-05-2024 08:54,-14.6,-34,OFF,ON,ON
16-05-2024 09:23,-13.8,-34.7,OFF,ON,ON
16-05-2024 09:52,-15.7,-36,OFF,ON,ON
16-05-2024 10:21,-2.6,-9,OFF,OFF,OFF
16-05-2024 10:24,-1.5,-9,OFF,OFF,ON
16-05-2024 10:26,-6,-18.1,OFF,ON,ON
16-05-2024 10:55,-16,-33.6,OFF,ON,ON
16-05-2024 11:24,-18.2,-35.4,OFF,ON,ON
16-05-2024 11:53,-19.3,-35.9,OFF,ON,ON
16-05-2024 12:25,-19.8,-36.3,OFF,ON,ON
16-05-2024 12:43,-18,-33.1,OFF,ON,ON
16-05-2024 13:00,-19.4,-36.2,ON,OFF,OFF
16-05-2024 13:23,-1.8,-9,OFF,OFF,ON
16-05-2024 13:25,-8.2,-16.3,OFF,ON,ON
16-05-2024 13:54,-16.4,-34.1,OFF,ON,ON
16-05-2024 14:23,-17.9,-35.9,OFF,ON,ON
16-05-2024 14:52,-15.8,-34.3,OFF,ON,ON
16-05-2024 15:21,-17,-35.3,OFF,ON,ON
16-05-2024 15:50,-17.1,-35,OFF,ON,ON
16-05-2024 15:59,-17,-35.6,ON,OFF,OFF
16-05-2024 16:19,-1.1,-8.5,OFF,OFF,OFF
16-05-2024 16:22,-0.7,-8.6,OFF,OFF,ON
16-05-2024 16:24,-9.3,-15.3,OFF,ON,ON
16-05-2024 16:53,-10.6,-31,OFF,ON,ON
16-05-2024 17:22,-10.4,-30.4,OFF,ON,ON
16-05-2024 17:51,-10.5,-31.4,OFF,ON,ON
16-05-2024 18:20,-11.5,-32.6,OFF,ON,ON
16-05-2024 18:49,-12.3,-33,OFF,ON,ON
16-05-2024 18:58,-13.1,-33.4,ON,OFF,OFF
16-05-2024 19:21,-0.6,-8.7,OFF,OFF,ON
16-05-2024 19:23,-5.7,-15.4,OFF,ON,ON
16-05-2024 19:52,-11.9,-31.8,OFF,ON,ON
16-05-2024 20:21,-14,-33.5,OFF,ON,ON
16-05-2024 20:50,-15.5,-34.6,OFF,ON,ON
16-05-2024 21:19,-16.4,-35.3,OFF,ON,ON
16-05-2024 21:48,-11.2,-31.5,OFF,ON,ON
16-05-2024 21:57,-9.3,-30.4,ON,OFF,OFF
16-05-2024 22:17,0.7,-8.4,OFF,OFF,OFF
16-05-2024 22:20,5.4,-8.6,OFF,OFF,ON
16-05-2024 22:22,-1.7,-12,OFF,ON,ON
16-05-2024 22:51,-9.9,-29.1,OFF,ON,ON
16-05-2024 23:20,-11.7,-31.4,OFF,ON,ON
16-05-2024 23:49,-13.6,-32.9,OFF,ON,ON
17-05-2024 00:18,-15.1,-34.6,OFF,ON,ON
17-05-2024 00:47,-15,-34.4,OFF,ON,ON
17-05-2024 01:16,-3.2,-8.6,OFF,OFF,OFF
17-05-2024 01:19,-0.8,-8.7,OFF,OFF,ON
17-05-2024 01:21,-7.2,-15.4,OFF,ON,ON
17-05-2024 01:50,-14.6,-32.4,OFF,ON,ON
17-05-2024 02:19,-16.4,-34,OFF,ON,ON
17-05-2024 02:48,-17.4,-35.2,OFF,ON,ON
17-05-2024 03:17,-18.1,-35.9,OFF,ON,ON
17-05-2024 03:46,-18.7,-36.4,OFF,ON,ON
17-05-2024 03:55,-18.9,-36.4,ON,OFF,OFF
17-05-2024 04:15,-5.9,-8.3,OFF,OFF,OFF
17-05-2024 04:17,-3.4,-8.4,OFF,OFF,ON
17-05-2024 04:20,-9.4,-16.2,OFF,ON,ON
17-05-2024 04:49,-17.4,-34.3,OFF,ON,ON
17-05-2024 05:18,-19,-35.7,OFF,ON,ON
17-05-2024 05:47,-19.9,-36.4,OFF,ON,ON
17-05-2024 05:54,-17.8,-32.6,OFF,ON,ON
17-05-2024 06:23,-14.4,-33.7,OFF,ON,ON
17-05-2024 06:52,-13,-33.5,OFF,ON,ON
17-05-2024 06:54,-12.6,-33.4,ON,OFF,OFF
17-05-2024 07:13,9.5,-8.5,OFF,OFF,OFF
17-05-2024 07:16,11.9,-8.6,OFF,OFF,ON
17-05-2024 07:18,-0.7,-9.6,OFF,ON,ON
17-05-2024 07:47,-9.5,-29.9,OFF,ON,ON
17-05-2024 08:16,-5.6,-29,OFF,ON,ON
17-05-2024 08:45,-9.5,-32.4,OFF,ON,ON
17-05-2024 09:14,-1,-30.1,OFF,ON,ON
17-05-2024 09:43,-0.7,-31.9,OFF,ON,ON
17-05-2024 09:53,-0.6,-32.4,ON,OFF,OFF
17-05-2024 10:15,8.7,-9.1,OFF,OFF,ON
17-05-2024 10:17,-0.5,-11.6,OFF,ON,ON
17-05-2024 10:46,-9.6,-29.4,OFF,ON,ON
17-05-2024 11:15,-10.2,-30,OFF,ON,ON
17-05-2024 11:41,-7.2,-29,OFF,ON,ON
17-05-2024 12:17,-8.9,-32.2,OFF,ON,ON
17-05-2024 12:46,-10.4,-33.8,OFF,ON,ON
17-05-2024 12:51,-10.1,-33.8,ON,OFF,OFF
17-05-2024 13:11,-1.8,-8.9,OFF,OFF,OFF
17-05-2024 13:14,-0.9,-9,OFF,OFF,ON
17-05-2024 13:16,-5.8,-17.1,OFF,ON,ON
17-05-2024 13:45,-11.9,-30.3,OFF,ON,ON
17-05-2024 14:14,-14,-32.7,OFF,ON,ON
17-05-2024 14:43,-11.9,-32.5,OFF,ON,ON
17-05-2024 15:12,-12,-33.3,OFF,ON,ON
17-05-2024 15:41,-14.2,-34.6,OFF,ON,ON
17-05-2024 16:10,3.9,-8.7,OFF,OFF,OFF
17-05-2024 16:13,4.5,-8.7,OFF,OFF,ON
17-05-2024 16:15,-6,-12,OFF,ON,ON
17-05-2024 16:44,-8.7,-28.2,OFF,ON,ON
17-05-2024 17:13,-9.8,-29.8,OFF,ON,ON
17-05-2024 17:42,-10.4,-31,OFF,ON,ON
17-05-2024 18:11,-8.4,-30.9,OFF,ON,ON
17-05-2024 18:40,-9.4,-31.7,OFF,ON,ON
17-05-2024 18:49,-5.3,-29.4,ON,OFF,OFF
17-05-2024 19:09,3.6,-8.6,OFF,OFF,OFF
17-05-2024 19:12,4.8,-8.8,OFF,OFF,ON
17-05-2024 19:14,1.3,-10.1,OFF,ON,ON
17-05-2024 19:43,-6.8,-27.8,OFF,ON,ON
17-05-2024 20:12,-9.2,-29.5,OFF,ON,ON
17-05-2024 20:41,-10.8,-30.9,OFF,ON,ON
17-05-2024 21:10,-11.8,-32,OFF,ON,ON
17-05-2024 21:39,-12.4,-32.9,OFF,ON,ON
17-05-2024 22:08,-2.5,-8.4,OFF,OFF,OFF
17-05-2024 22:37,-11,-30,OFF,ON,ON
17-05-2024 23:06,-14.1,-32.3,OFF,ON,ON
17-05-2024 23:35,-14.2,-32.9,OFF,ON,ON
18-05-2024 00:04,-15.7,-33.9,OFF,ON,ON
18-05-2024 00:33,-14.9,-33.7,OFF,ON,ON
18-05-2024 00:47,-15.9,-34.3,ON,OFF,OFF
18-05-2024 01:07,-3.6,-8.3,OFF,OFF,OFF
18-05-2024 01:10,-1.6,-8.4,OFF,OFF,ON
18-05-2024 01:12,-6.4,-14.2,OFF,ON,ON
18-05-2024 01:41,-15,-32.4,OFF,ON,ON
18-05-2024 02:10,-16.1,-33.8,OFF,ON,ON
18-05-2024 02:39,-17.5,-34.9,OFF,ON,ON
18-05-2024 03:08,-18.2,-35.5,OFF,ON,ON
18-05-2024 03:37,-18.9,-35.9,OFF,ON,ON
18-05-2024 03:46,-19.1,-35.9,ON,OFF,OFF
18-05-2024 04:09,-2.1,-8.2,OFF,OFF,ON
18-05-2024 04:11,-8.9,-15,OFF,ON,ON
18-05-2024 04:40,-13.5,-32.5,OFF,ON,ON
18-05-2024 05:09,-10.3,-32.7,OFF,ON,ON
18-05-2024 05:38,-10.6,-34.4,OFF,ON,ON
18-05-2024 06:07,-6,-33.8,OFF,ON,ON
18-05-2024 06:36,-11.2,-36.1,OFF,ON,ON
18-05-2024 06:45,-11.3,-36.5,ON,OFF,OFF
18-05-2024 07:05,4.3,-8.4,OFF,OFF,OFF
18-05-2024 07:08,4.1,-8.5,OFF,OFF,ON
18-05-2024 07:10,-1.9,-12.5,OFF,ON,ON
18-05-2024 07:39,-13.2,-32.6,OFF,ON,ON
18-05-2024 08:08,-14.9,-33.3,OFF,ON,ON
18-05-2024 08:37,-17.2,-35.1,OFF,ON,ON
18-05-2024 09:06,-16.2,-35,OFF,ON,ON
18-05-2024 09:35,-16.2,-35.4,OFF,ON,ON
18-05-2024 09:44,-16.4,-35.4,ON,OFF,OFF
18-05-2024 10:04,-1.9,-8.7,OFF,OFF,OFF
18-05-2024 10:07,-1.5,-8.7,OFF,OFF,ON
18-05-2024 10:09,-7.3,-16.7,OFF,ON,ON
18-05-2024 10:38,-16.3,-33.3,OFF,ON,ON
18-05-2024 11:07,-17.5,-34.6,OFF,ON,ON
18-05-2024 11:36,-18.1,-35.4,OFF,ON,ON
18-05-2024 12:34,-19.3,-36.4,OFF,ON,ON
18-05-2024 13:03,-6.8,-8.5,ON,OFF,OFF
18-05-2024 13:06,-2.7,-8.6,OFF,OFF,ON
18-05-2024 13:08,-8.8,-16.2,OFF,ON,ON
18-05-2024 13:37,-16.2,-33.5,OFF,ON,ON
18-05-2024 14:06,-17.5,-34.8,OFF,ON,ON
18-05-2024 14:35,-14.2,-33.5,OFF,ON,ON
18-05-2024 15:04,-17.3,-36.1,OFF,ON,ON
18-05-2024 15:33,-17.8,-36.5,OFF,ON,ON
18-05-2024 15:42,-18,-36.5,ON,OFF,OFF
18-05-2024 15:50,-12.3,-8.8,ON,OFF,OFF
18-05-2024 16:02,-6.1,-8.5,OFF,OFF,OFF
18-05-2024 16:05,-2.8,-8.5,OFF,OFF,ON
18-05-2024 16:07,-8.8,-19.8,OFF,ON,ON
18-05-2024 16:36,-17.5,-34.8,OFF,ON,ON
18-05-2024 17:05,-19.1,-36.3,OFF,ON,ON
18-05-2024 17:34,-19.8,-36.8,OFF,ON,ON
18-05-2024 18:03,-15.2,-34.1,OFF,ON,ON
18-05-2024 18:41,-5.3,-30.1,ON,OFF,OFF
18-05-2024 19:01,5.8,-8,OFF,OFF,OFF
18-05-2024 19:04,5.6,-8.2,OFF,OFF,ON
18-05-2024 19:06,2,-10.2,OFF,ON,ON
18-05-2024 20:35,-5.7,-30.2,OFF,ON,ON
18-05-2024 21:04,-8.4,-31.3,OFF,ON,ON
18-05-2024 21:33,-8.3,-32.2,OFF,ON,ON
18-05-2024 21:40,-8.8,-32.6,ON,OFF,OFF
18-05-2024 22:00,-0.6,-8.4,OFF,OFF,OFF
18-05-2024 22:03,-0.3,-8.5,OFF,OFF,ON
18-05-2024 22:05,-2.7,-15.3,OFF,ON,ON
18-05-2024 22:34,-9.1,-29.6,OFF,ON,ON
18-05-2024 23:03,-12.3,-32.5,OFF,ON,ON
18-05-2024 23:32,-13,-33.3,OFF,ON,ON
19-05-2024 00:01,-12.2,-32.9,OFF,ON,ON
19-05-2024 00:30,-13.4,-34,OFF,ON,ON
19-05-2024 00:39,-14.3,-34.8,ON,OFF,OFF
19-05-2024 00:59,-4.1,-8.2,OFF,OFF,OFF
19-05-2024 01:02,-2.5,-8.4,OFF,OFF,ON
19-05-2024 01:04,-6.8,-19.2,OFF,ON,ON
19-05-2024 01:33,-13.8,-32.6,OFF,ON,ON
19-05-2024 02:02,-15.6,-34.3,OFF,ON,ON
19-05-2024 02:31,-16.5,-34.9,OFF,ON,ON
19-05-2024 03:00,-16.9,-35.6,OFF,ON,ON
19-05-2024 03:29,-17.6,-36.1,OFF,ON,ON
19-05-2024 03:38,-17.8,-36.3,ON,OFF,OFF
19-05-2024 03:58,-1.2,-8.1,OFF,OFF,OFF
19-05-2024 04:01,-1.8,-8.2,OFF,OFF,ON
19-05-2024 04:03,-8.7,-17.8,OFF,ON,ON
19-05-2024 04:32,-16.8,-34.4,OFF,ON,ON
19-05-2024 05:01,-14,-33.1,OFF,ON,ON
19-05-2024 05:31,-12.8,-34.2,OFF,ON,ON
19-05-2024 06:00,-13,-35.6,OFF,ON,ON
19-05-2024 06:29,-10.5,-35.7,OFF,ON,ON
19-05-2024 06:37,-6.4,-33.8,ON,OFF,OFF
19-05-2024 06:57,4.4,-8.5,OFF,OFF,OFF
19-05-2024 07:00,3.2,-8.5,OFF,OFF,ON
19-05-2024 07:02,-1.8,-14.5,OFF,ON,ON
19-05-2024 07:31,-14.1,-32.7,OFF,ON,ON
19-05-2024 08:00,-15.2,-34,OFF,ON,ON
19-05-2024 08:29,-16.1,-35.1,OFF,ON,ON
19-05-2024 08:58,-17.1,-35.9,OFF,ON,ON
19-05-2024 09:27,-15.1,-35.5,OFF,ON,ON
19-05-2024 09:36,-17.2,-36.1,ON,OFF,OFF
19-05-2024 09:56,-5.6,-8.5,OFF,OFF,OFF
19-05-2024 09:59,-4,-8.6,OFF,OFF,ON
19-05-2024 10:28,-16.5,-34.1,OFF,ON,ON
19-05-2024 10:57,-17.9,-35.6,OFF,ON,ON
19-05-2024 11:26,-19,-36.5,OFF,ON,ON
19-05-2024 11:55,-19.6,-36.8,OFF,ON,ON
19-05-2024 12:24,-19,-36.7,OFF,ON,ON
19-05-2024 12:35,-19.2,-36.8,ON,OFF,OFF
19-05-2024 12:54,-4.3,-8.6,OFF,OFF,OFF
19-05-2024 12:57,-3.4,-8.7,OFF,OFF,ON
19-05-2024 13:26,-17.1,-34.4,OFF,ON,ON
19-05-2024 13:55,-18.5,-35.8,OFF,ON,ON
19-05-2024 14:24,-18.5,-36,OFF,ON,ON
19-05-2024 14:53,-16,-34.8,OFF,ON,ON
19-05-2024 15:22,-15.8,-34.4,OFF,ON,ON
19-05-2024 15:51,-0.9,-8.4,ON,OFF,OFF
19-05-2024 15:53,-0.6,-8.4,OFF,OFF,OFF
19-05-2024 15:56,-0.5,-8.5,OFF,OFF,ON
19-05-2024 16:25,-13.8,-31.9,OFF,ON,ON
19-05-2024 16:54,-15.8,-33.8,OFF,ON,ON
19-05-2024 17:23,-14.9,-34,OFF,ON,ON
19-05-2024 17:52,-13,-33.4,OFF,ON,ON
19-05-2024 18:21,-14,-34.3,OFF,ON,ON
19-05-2024 18:32,-14.4,-34.2,ON,OFF,OFF
19-05-2024 18:55,-0.5,-8.4,OFF,OFF,ON
19-05-2024 18:57,-3.9,-16.1,OFF,ON,ON
19-05-2024 19:26,-12.3,-31.9,OFF,ON,ON
19-05-2024 19:55,-14.9,-33.9,OFF,ON,ON
19-05-2024 20:24,-15.5,-34.5,OFF,ON,ON
19-05-2024 20:53,-14.3,-34.1,OFF,ON,ON
19-05-2024 21:22,-15.8,-35.1,OFF,ON,ON
19-05-2024 21:31,-15.6,-35,ON,OFF,OFF
19-05-2024 21:54,-2.3,-8.3,OFF,OFF,ON
19-05-2024 21:56,-6.1,-16,OFF,ON,ON
19-05-2024 22:25,-14.4,-32.8,OFF,ON,ON
19-05-2024 22:54,-15.4,-34.1,OFF,ON,ON
19-05-2024 23:23,-15.5,-34.5,OFF,ON,ON
19-05-2024 23:52,-17,-35.8,OFF,ON,ON
20-05-2024 00:21,-16.9,-35.9,OFF,ON,ON
20-05-2024 00:30,-17.1,-36.1,ON,OFF,OFF
20-05-2024 00:50,-0.7,-8.4,OFF,OFF,OFF
20-05-2024 00:53,-0.7,-8.5,OFF,OFF,ON
20-05-2024 00:55,-6.6,-16.3,OFF,ON,ON
20-05-2024 01:24,-15.5,-33.7,OFF,ON,ON
20-05-2024 01:53,-16.5,-35,OFF,ON,ON
20-05-2024 02:22,-17.7,-36.1,OFF,ON,ON
20-05-2024 02:51,-18.4,-36.5,OFF,ON,ON
20-05-2024 03:20,-18.9,-36.8,OFF,ON,ON
20-05-2024 03:29,-19.1,-36.9,ON,OFF,OFF
20-05-2024 03:49,-6.2,-8.1,OFF,OFF,OFF
20-05-2024 03:52,-5.2,-8.2,OFF,OFF,ON
20-05-2024 03:54,-9.4,-18.2,OFF,ON,ON
20-05-2024 04:23,-14.3,-33.1,OFF,ON,ON
20-05-2024 04:52,-14,-34,OFF,ON,ON
20-05-2024 05:21,-14,-34.9,OFF,ON,ON
20-05-2024 05:50,-15,-35.5,OFF,ON,ON
20-05-2024 06:19,-15.6,-36.1,OFF,ON,ON
20-05-2024 06:28,-16.2,-36.5,ON,OFF,OFF
20-05-2024 06:48,-5,-8.6,OFF,OFF,OFF
20-05-2024 06:53,-8.8,-16.4,OFF,ON,ON
20-05-2024 07:22,-17.3,-35.4,OFF,ON,ON
20-05-2024 07:51,-19,-36.9,OFF,ON,ON
20-05-2024 08:20,-19.9,-37.5,OFF,ON,ON
20-05-2024 08:31,-18,-33.1,OFF,ON,ON
20-05-2024 09:00,-18.9,-37.1,OFF,ON,ON
20-05-2024 09:27,-18.6,-36,ON,OFF,OFF
20-05-2024 09:47,-1,-8.7,OFF,OFF,OFF
20-05-2024 09:50,-1.6,-8.7,OFF,OFF,ON
20-05-2024 09:52,-8.8,-15.8,OFF,ON,ON
20-05-2024 10:21,-17.2,-34.4,OFF,ON,ON
20-05-2024 10:50,-19,-36,OFF,ON,ON
20-05-2024 11:19,-19.8,-36.6,OFF,ON,ON
20-05-2024 11:33,-19.1,-35.8,OFF,ON,ON
20-05-2024 11:54,-18,-33.1,OFF,ON,ON
20-05-2024 12:11,-17.8,-33.2,OFF,ON,ON
20-05-2024 12:26,-19.9,-36.7,ON,OFF,OFF
20-05-2024 12:49,-0.6,-9,OFF,OFF,ON
20-05-2024 12:56,-13.6,-30.3,OFF,ON,ON
20-05-2024 13:25,-18.9,-35.3,OFF,ON,ON
20-05-2024 13:42,-20,-36.2,OFF,OFF,ON
20-05-2024 13:46,-18,-32.8,OFF,ON,ON
20-05-2024 14:15,-15,-34,OFF,ON,ON
20-05-2024 14:44,-18.3,-36.2,OFF,ON,ON
20-05-2024 15:13,-19.8,-36.9,OFF,ON,ON
20-05-2024 15:25,-18.2,-36.3,ON,OFF,OFF
20-05-2024 15:48,-5.6,-8.8,OFF,OFF,ON
20-05-2024 15:50,-13.1,-16.7,OFF,ON,ON
20-05-2024 16:19,-17.4,-35.1,OFF,ON,ON
20-05-2024 16:48,-17.2,-35.8,OFF,ON,ON
20-05-2024 17:17,-17.5,-35.8,OFF,ON,ON
20-05-2024 17:46,-18.1,-36.4,OFF,ON,ON
20-05-2024 18:10,-18.8,-36.9,OFF,ON,ON
20-05-2024 18:24,-17.5,-36.5,ON,OFF,OFF
20-05-2024 18:44,-5.7,-8.3,OFF,OFF,OFF
20-05-2024 18:47,-2.5,-8.5,OFF,OFF,ON
20-05-2024 18:49,-10.4,-15.1,OFF,ON,ON
20-05-2024 19:18,-17.6,-35.7,OFF,ON,ON
20-05-2024 19:47,-19,-36.9,OFF,ON,ON
20-05-2024 20:16,-19.5,-37.3,OFF,ON,ON
20-05-2024 20:45,-19.8,-37.6,OFF,ON,ON
20-05-2024 20:58,-18,-33.5,OFF,ON,ON
20-05-2024 21:23,-19.7,-37.3,ON,OFF,OFF
20-05-2024 21:43,-5.3,-8.5,OFF,OFF,OFF
20-05-2024 21:46,-4.2,-8.6,OFF,OFF,ON
20-05-2024 21:48,-12.2,-15.2,OFF,ON,ON
20-05-2024 22:17,-19.1,-36.4,OFF,ON,ON
20-05-2024 22:42,-18,-32.9,OFF,ON,ON
20-05-2024 23:09,-18,-33.3,OFF,ON,ON
20-05-2024 23:35,-18,-33.3,OFF,ON,ON
21-05-2024 00:04,-19.4,-34.6,OFF,OFF,ON
21-05-2024 00:22,-19.8,-37.4,ON,OFF,OFF
21-05-2024 00:42,-5.8,-8.6,OFF,OFF,OFF
21-05-2024 00:45,-2,-8.6,OFF,OFF,ON
21-05-2024 00:47,-12,-15.4,OFF,ON,ON
21-05-2024 01:16,-19.3,-36.9,OFF,ON,ON
21-05-2024 01:34,-18,-32.9,OFF,ON,ON
21-05-2024 01:58,-18,-33.2,OFF,ON,ON
21-05-2024 02:23,-18,-33.3,OFF,ON,ON
21-05-2024 02:43,-18,-33.2,OFF,ON,ON
21-05-2024 03:03,-18,-33.3,OFF,ON,ON
21-05-2024 03:21,-18.2,-33.4,ON,OFF,OFF
21-05-2024 03:41,-2.5,-8.7,OFF,OFF,OFF
21-05-2024 03:44,-2.6,-8.7,OFF,OFF,ON
21-05-2024 03:46,-11.4,-13.7,OFF,ON,ON
21-05-2024 04:15,-19.4,-36.8,OFF,ON,ON
21-05-2024 04:44,-12.4,-32.9,OFF,ON,ON
21-05-2024 05:13,-13.6,-34.9,OFF,ON,ON
21-05-2024 05:42,-10.2,-34.2,OFF,ON,ON
21-05-2024 06:11,-13.7,-36.6,OFF,ON,ON
21-05-2024 06:20,-14.2,-36.8,ON,OFF,OFF
21-05-2024 06:39,-3,-8.8,OFF,OFF,OFF
21-05-2024 06:42,-2.3,-8.8,OFF,OFF,ON
21-05-2024 06:44,-9.1,-14.8,OFF,ON,ON
21-05-2024 07:13,-14.2,-32.4,OFF,ON,ON
21-05-2024 07:42,-15.2,-34,OFF,ON,ON
21-05-2024 08:11,-18.1,-36.1,OFF,ON,ON
21-05-2024 08:40,-15.9,-35.2,OFF,ON,ON
21-05-2024 09:09,-16,-35.7,OFF,ON,ON
21-05-2024 09:19,-17.9,-36.6,ON,OFF,OFF
21-05-2024 09:41,-2.9,-8.8,OFF,OFF,ON
21-05-2024 09:43,-8.6,-15.4,OFF,ON,ON
21-05-2024 10:12,-17.5,-35.5,OFF,ON,ON
21-05-2024 10:41,-18.6,-36.8,OFF,ON,ON
21-05-2024 11:10,-18.8,-36.4,OFF,ON,ON
21-05-2024 11:39,-12.2,-34.1,OFF,ON,ON
21-05-2024 12:08,-13.3,-34.7,OFF,ON,ON
21-05-2024 12:18,-14.3,-35.8,ON,OFF,OFF
21-05-2024 12:37,-0.7,-8.7,OFF,OFF,OFF
21-05-2024 12:40,-0.6,-8.9,OFF,OFF,ON
21-05-2024 13:45,-15.7,-35.9,OFF,ON,ON
21-05-2024 14:14,-14.6,-35.9,OFF,ON,ON
21-05-2024 14:43,-15.7,-36.8,OFF,ON,ON
21-05-2024 15:12,-15.9,-37,OFF,ON,ON
21-05-2024 15:16,-15.7,-37,ON,OFF,OFF
21-05-2024 15:36,-2.5,-8.8,OFF,OFF,OFF
21-05-2024 15:39,-1.7,-8.8,OFF,OFF,ON
21-05-2024 15:41,-11.8,-13.5,OFF,ON,ON
21-05-2024 16:10,-15.3,-35.3,OFF,ON,ON
21-05-2024 16:39,-16.2,-36.5,OFF,ON,ON
21-05-2024 17:08,-16.4,-36.8,OFF,ON,ON
21-05-2024 17:37,-16.4,-36.8,OFF,ON,ON
21-05-2024 18:06,-14.5,-35.5,OFF,ON,ON
21-05-2024 18:15,-15.3,-36.5,ON,OFF,OFF
21-05-2024 18:38,3.5,-8.6,OFF,OFF,ON
21-05-2024 18:40,-1.5,-10.9,OFF,ON,ON
21-05-2024 19:09,-15.5,-33.1,OFF,ON,ON
21-05-2024 19:38,-10.4,-30.3,OFF,ON,ON
21-05-2024 20:07,-9.7,-32.8,OFF,ON,ON
21-05-2024 20:36,-10.4,-32.7,OFF,ON,ON
21-05-2024 21:05,-12.5,-34.9,OFF,ON,ON
21-05-2024 21:34,-4.2,-8.3,ON,OFF,OFF
21-05-2024 21:37,-1.8,-8.5,OFF,OFF,ON
21-05-2024 22:08,-13.2,-33.7,OFF,ON,ON
21-05-2024 22:37,-14.8,-35.5,OFF,ON,ON
21-05-2024 23:06,-14,-35.7,OFF,ON,ON
21-05-2024 23:35,-15.2,-36.6,OFF,ON,ON
22-05-2024 00:04,-11.2,-33.8,OFF,ON,ON
22-05-2024 00:13,-12.1,-34.8,ON,OFF,OFF
22-05-2024 00:36,-2.1,-8.6,OFF,OFF,ON
22-05-2024 00:38,-6.2,-12.4,OFF,ON,ON
22-05-2024 01:07,-12.8,-33.7,OFF,ON,ON
22-05-2024 01:36,-14.3,-36,OFF,ON,ON
22-05-2024 02:05,-15.3,-36.9,OFF,ON,ON
22-05-2024 02:34,-13.1,-35.5,OFF,ON,ON
22-05-2024 03:03,-14.1,-36.6,OFF,ON,ON
22-05-2024 03:12,-14.4,-36.8,ON,OFF,OFF
22-05-2024 03:32,-4.3,-8.5,OFF,OFF,OFF
22-05-2024 03:35,-2.8,-8.6,OFF,OFF,ON
22-05-2024 04:04,-14,-33.9,OFF,ON,ON
22-05-2024 04:33,-15.6,-36,OFF,ON,ON
22-05-2024 05:02,-14.2,-35.4,OFF,ON,ON
22-05-2024 05:31,-13.3,-34.8,OFF,ON,ON
22-05-2024 06:00,-15,-35.8,OFF,ON,ON
22-05-2024 06:11,-15.1,-36,ON,OFF,OFF
22-05-2024 06:31,-5.3,-8.6,OFF,OFF,OFF
22-05-2024 06:34,-3.3,-8.7,OFF,OFF,ON
22-05-2024 06:36,-8.8,-12.8,OFF,ON,ON
22-05-2024 07:05,-14.8,-34.6,OFF,ON,ON
22-05-2024 07:34,-16.6,-36.4,OFF,ON,ON
22-05-2024 08:03,-17.1,-37,OFF,ON,ON
22-05-2024 08:32,-17.4,-37.2,OFF,ON,ON
22-05-2024 09:01,-17.8,-37.5,OFF,ON,ON
22-05-2024 09:10,-17.2,-36.4,ON,OFF,OFF
22-05-2024 09:30,-0.5,-8.6,OFF,OFF,OFF
22-05-2024 09:33,-0.5,-8.7,OFF,OFF,ON
22-05-2024 09:35,-8.7,-13.1,OFF,ON,ON
22-05-2024 10:04,-15.2,-34.6,OFF,ON,ON
22-05-2024 10:33,-15.8,-36,OFF,ON,ON
